year,exporter_iso3_code,product,value,region,country
2014,TGO,"Chemicals, Pharma & Plastics",972.7339999999999,Africa,Togo
2014,TGO,Energy & Minerals,1524.476,Africa,Togo
2014,TGO,Handicrafts & Consumer Goods,510.525,Africa,Togo
2014,TGO,Machinery & Industrial Goods,69.357,Africa,Togo
2014,TGO,Textiles & Apparel,3296.661,Africa,Togo
2014,TUN,Agricultural Products,55887.17599999999,Africa,Tunisia
2014,TUN,Art & Collectibles,1197.734,Africa,Tunisia
2014,TUN,Base Metals,30739.076,Africa,Tunisia
2014,TUN,"Chemicals, Pharma & Plastics",3113.786,Africa,Tunisia
2014,TUN,Energy & Minerals,171148.77000000002,Africa,Tunisia
2014,TUN,Handicrafts & Consumer Goods,28630.651,Africa,Tunisia
2014,TUN,Machinery & Industrial Goods,164542.231,Africa,Tunisia
2014,TUN,Textiles & Apparel,78241.678,Africa,Tunisia
2014,TZA,Agricultural Products,18352.542,Africa,Tanzania
2014,TZA,Art & Collectibles,541.366,Africa,Tanzania
2014,TZA,Base Metals,5318.413,Africa,Tanzania
2014,TZA,"Chemicals, Pharma & Plastics",54741.416999999994,Africa,Tanzania
2014,TZA,Energy & Minerals,15.267,Africa,Tanzania
2014,TZA,Handicrafts & Consumer Goods,25625.816,Africa,Tanzania
2014,TZA,Machinery & Industrial Goods,48582.526000000005,Africa,Tanzania
2014,TZA,Textiles & Apparel,32766.096999999998,Africa,Tanzania
2014,UGA,Agricultural Products,988.308,Africa,Uganda
2014,UGA,Art & Collectibles,76.98599999999999,Africa,Uganda
2014,UGA,Base Metals,62.056,Africa,Uganda
2014,UGA,"Chemicals, Pharma & Plastics",5530.412,Africa,Uganda
2014,UGA,Energy & Minerals,632.579,Africa,Uganda
2014,UGA,Handicrafts & Consumer Goods,944.092,Africa,Uganda
2014,UGA,Machinery & Industrial Goods,44174.863000000005,Africa,Uganda
2014,UGA,Textiles & Apparel,1716.9730000000002,Africa,Uganda
2014,ZAF,Agricultural Products,171476.745,Africa,South Africa
2014,ZAF,Art & Collectibles,22360.058,Africa,South Africa
2014,ZAF,Base Metals,1637581.557,Africa,South Africa
2014,ZAF,"Chemicals, Pharma & Plastics",647027.709,Africa,South Africa
2014,ZAF,Energy & Minerals,853910.229,Africa,South Africa
2014,ZAF,Handicrafts & Consumer Goods,2643518.19,Africa,South Africa
2014,ZAF,Machinery & Industrial Goods,2036735.588,Africa,South Africa
2014,ZAF,Textiles & Apparel,43304.563,Africa,South Africa
2014,ZMB,Agricultural Products,304.303,Africa,Zambia
2014,ZMB,Art & Collectibles,73.39500000000001,Africa,Zambia
2014,ZMB,Base Metals,25443.855,Africa,Zambia
2014,ZMB,"Chemicals, Pharma & Plastics",204.131,Africa,Zambia
2014,ZMB,Energy & Minerals,2338.996,Africa,Zambia
2014,ZMB,Handicrafts & Consumer Goods,32605.734,Africa,Zambia
2014,ZMB,Machinery & Industrial Goods,2379.765,Africa,Zambia
2014,ZMB,Textiles & Apparel,56.848,Africa,Zambia
2014,ZWE,Agricultural Products,19047.497,Africa,Zimbabwe
2014,ZWE,Art & Collectibles,2783.975,Africa,Zimbabwe
2014,ZWE,Base Metals,37415.668999999994,Africa,Zimbabwe
2014,ZWE,"Chemicals, Pharma & Plastics",15.415,Africa,Zimbabwe
2014,ZWE,Energy & Minerals,520.889,Africa,Zimbabwe
2014,ZWE,Handicrafts & Consumer Goods,2266.281,Africa,Zimbabwe
2014,ZWE,Machinery & Industrial Goods,3798.85,Africa,Zimbabwe
2014,ZWE,Textiles & Apparel,547.924,Africa,Zimbabwe
2015,AGO,Agricultural Products,24.888,Africa,Angola
2015,AGO,Art & Collectibles,6.824,Africa,Angola
2015,AGO,Base Metals,6500.29,Africa,Angola
2015,AGO,"Chemicals, Pharma & Plastics",1125.469,Africa,Angola
2015,AGO,Energy & Minerals,2845284.1070000003,Africa,Angola
2015,AGO,Handicrafts & Consumer Goods,73862.558,Africa,Angola
2015,AGO,Machinery & Industrial Goods,81497.303,Africa,Angola
2015,AGO,Textiles & Apparel,165.743,Africa,Angola
2015,BDI,Art & Collectibles,11.452,Africa,Burundi
2015,BDI,"Chemicals, Pharma & Plastics",22.425,Africa,Burundi
2015,BDI,Handicrafts & Consumer Goods,64.788,Africa,Burundi
2015,BDI,Machinery & Industrial Goods,8704.939,Africa,Burundi
2015,BEN,Agricultural Products,133.635,Africa,Benin
2015,BEN,Art & Collectibles,25.962,Africa,Benin
2015,BEN,Base Metals,7521.1359999999995,Africa,Benin
2015,BEN,"Chemicals, Pharma & Plastics",167.367,Africa,Benin
2015,BEN,Energy & Minerals,170.478,Africa,Benin
2015,BEN,Handicrafts & Consumer Goods,187.191,Africa,Benin
2015,BEN,Machinery & Industrial Goods,142.779,Africa,Benin
2015,BEN,Textiles & Apparel,51.899,Africa,Benin
2015,BFA,Agricultural Products,629.259,Africa,Burkina Faso
2015,BFA,Art & Collectibles,164.956,Africa,Burkina Faso
2015,BFA,Base Metals,234.381,Africa,Burkina Faso
2015,BFA,"Chemicals, Pharma & Plastics",18.326,Africa,Burkina Faso
2015,BFA,Energy & Minerals,304.36,Africa,Burkina Faso
2015,BFA,Handicrafts & Consumer Goods,255.112,Africa,Burkina Faso
2015,BFA,Machinery & Industrial Goods,505.672,Africa,Burkina Faso
2015,BFA,Textiles & Apparel,183.019,Africa,Burkina Faso
2015,BWA,Agricultural Products,0.765,Africa,Botswana
2015,BWA,Art & Collectibles,82.47,Africa,Botswana
2015,BWA,Base Metals,47.716,Africa,Botswana
2015,BWA,"Chemicals, Pharma & Plastics",44.461999999999996,Africa,Botswana
2015,BWA,Energy & Minerals,31.836,Africa,Botswana
2015,BWA,Handicrafts & Consumer Goods,174539.801,Africa,Botswana
2015,BWA,Machinery & Industrial Goods,9176.114,Africa,Botswana
2015,BWA,Textiles & Apparel,15965.168,Africa,Botswana
2015,CAF,Agricultural Products,413.835,Africa,Central African Republic
2015,CAF,Art & Collectibles,79.796,Africa,Central African Republic
2015,CAF,Base Metals,5.243,Africa,Central African Republic
2015,CAF,Handicrafts & Consumer Goods,465.883,Africa,Central African Republic
2015,CAF,Machinery & Industrial Goods,382.73,Africa,Central African Republic
2015,CAF,Textiles & Apparel,3.452,Africa,Central African Republic
2015,CIV,Agricultural Products,1017601.6220000001,Africa,Cote d'Ivoire
2015,CIV,Art & Collectibles,2311.71,Africa,Cote d'Ivoire
2015,CIV,Base Metals,28499.842,Africa,Cote d'Ivoire
2015,CIV,"Chemicals, Pharma & Plastics",62643.159,Africa,Cote d'Ivoire
2015,CIV,Energy & Minerals,2608.203,Africa,Cote d'Ivoire
2015,CIV,Handicrafts & Consumer Goods,12076.743,Africa,Cote d'Ivoire
2015,CIV,Machinery & Industrial Goods,9178.243,Africa,Cote d'Ivoire
2015,CIV,Textiles & Apparel,1728.6190000000001,Africa,Cote d'Ivoire
2015,CMR,Agricultural Products,18076.739,Africa,Cameroon
2015,CMR,Art & Collectibles,4845.388,Africa,Cameroon
2015,CMR,Base Metals,1942.195,Africa,Cameroon
2015,CMR,"Chemicals, Pharma & Plastics",12179.176000000001,Africa,Cameroon
2015,CMR,Energy & Minerals,55231.35,Africa,Cameroon
2015,CMR,Handicrafts & Consumer Goods,46270.467,Africa,Cameroon
2015,CMR,Machinery & Industrial Goods,11889.24,Africa,Cameroon
2015,CMR,Textiles & Apparel,1593.606,Africa,Cameroon
2015,COD,Agricultural Products,3719.882,Africa,DR Congo
2015,COD,Art & Collectibles,7456.326,Africa,DR Congo
2015,COD,Base Metals,128217.83899999999,Africa,DR Congo
2015,COD,"Chemicals, Pharma & Plastics",331.24299999999994,Africa,DR Congo
2015,COD,Energy & Minerals,2106.92,Africa,DR Congo
2015,COD,Handicrafts & Consumer Goods,4814.275000000001,Africa,DR Congo
2015,COD,Machinery & Industrial Goods,7358.592,Africa,DR Congo
2015,COD,Textiles & Apparel,19.284,Africa,DR Congo
2015,COG,Agricultural Products,2537.454,Africa,Congo Republic
2015,COG,Art & Collectibles,463.82,Africa,Congo Republic
2015,COG,Base Metals,3133.7439999999997,Africa,Congo Republic
2015,COG,"Chemicals, Pharma & Plastics",27.58,Africa,Congo Republic
2015,COG,Energy & Minerals,278966.478,Africa,Congo Republic
2015,COG,Handicrafts & Consumer Goods,23228.045000000002,Africa,Congo Republic
2015,COG,Machinery & Industrial Goods,49941.412,Africa,Congo Republic
2015,COG,Textiles & Apparel,5.307,Africa,Congo Republic
2015,COM,Art & Collectibles,25.531,Africa,Comoros
2015,COM,"Chemicals, Pharma & Plastics",15.097,Africa,Comoros
2015,COM,Machinery & Industrial Goods,1164.349,Africa,Comoros
2015,COM,Textiles & Apparel,35.251,Africa,Comoros
2015,CPV,Agricultural Products,1343.373,Africa,Cabo Verde
2015,CPV,Base Metals,4.38,Africa,Cabo Verde
2015,CPV,"Chemicals, Pharma & Plastics",12.187999999999999,Africa,Cabo Verde
2015,CPV,Energy & Minerals,0.055,Africa,Cabo Verde
2015,CPV,Handicrafts & Consumer Goods,75.498,Africa,Cabo Verde
2015,CPV,Machinery & Industrial Goods,397.011,Africa,Cabo Verde
2015,CPV,Textiles & Apparel,160.236,Africa,Cabo Verde
2015,DJI,Agricultural Products,624.504,Africa,Djibouti
2015,DJI,Base Metals,345.36400000000003,Africa,Djibouti
2015,DJI,Energy & Minerals,29.448999999999998,Africa,Djibouti
2015,DJI,Handicrafts & Consumer Goods,41.461999999999996,Africa,Djibouti
2015,DJI,Machinery & Industrial Goods,1270.766,Africa,Djibouti
2015,DJI,Textiles & Apparel,61.543,Africa,Djibouti
2015,DZA,Agricultural Products,1.63,Africa,Algeria
2015,DZA,Art & Collectibles,33.288,Africa,Algeria
2015,DZA,Base Metals,3094.9790000000003,Africa,Algeria
2015,DZA,"Chemicals, Pharma & Plastics",66462.24299999999,Africa,Algeria
2015,DZA,Energy & Minerals,3134104.257,Africa,Algeria
2015,DZA,Handicrafts & Consumer Goods,124.699,Africa,Algeria
2015,DZA,Machinery & Industrial Goods,4449.879,Africa,Algeria
2015,DZA,Textiles & Apparel,0.28500000000000003,Africa,Algeria
2015,EGY,Agricultural Products,68692.794,Africa,Egypt
2015,EGY,Art & Collectibles,26769.1,Africa,Egypt
2015,EGY,Base Metals,30574.311,Africa,Egypt
2015,EGY,"Chemicals, Pharma & Plastics",80577.632,Africa,Egypt
2015,EGY,Energy & Minerals,76024.565,Africa,Egypt
2015,EGY,Handicrafts & Consumer Goods,81115.419,Africa,Egypt
2015,EGY,Machinery & Industrial Goods,24269.689,Africa,Egypt
2015,EGY,Textiles & Apparel,1293343.626,Africa,Egypt
2015,ERI,Agricultural Products,35.568,Africa,Eritrea
2015,ERI,Art & Collectibles,15.857,Africa,Eritrea
2015,ERI,Base Metals,10.099,Africa,Eritrea
2015,ERI,"Chemicals, Pharma & Plastics",1.476,Africa,Eritrea
2015,ERI,Machinery & Industrial Goods,17.833,Africa,Eritrea
2015,ERI,Textiles & Apparel,5.708,Africa,Eritrea
2015,ETH,Agricultural Products,22811.302,Africa,Ethiopia
2015,ETH,Art & Collectibles,120.925,Africa,Ethiopia
2015,ETH,Base Metals,184.095,Africa,Ethiopia
2015,ETH,"Chemicals, Pharma & Plastics",213.18099999999998,Africa,Ethiopia
2015,ETH,Energy & Minerals,14.517,Africa,Ethiopia
2015,ETH,Handicrafts & Consumer Goods,11240.259,Africa,Ethiopia
2015,ETH,Machinery & Industrial Goods,155188.179,Africa,Ethiopia
2015,ETH,Textiles & Apparel,66296.968,Africa,Ethiopia
2015,GAB,Agricultural Products,2.402,Africa,Gabon
2015,GAB,Art & Collectibles,3333.0809999999997,Africa,Gabon
2015,GAB,Base Metals,13349.067,Africa,Gabon
2015,GAB,"Chemicals, Pharma & Plastics",3499.6349999999998,Africa,Gabon
2015,GAB,Energy & Minerals,330318.821,Africa,Gabon
2015,GAB,Handicrafts & Consumer Goods,5920.931,Africa,Gabon
2015,GAB,Machinery & Industrial Goods,128528.31700000001,Africa,Gabon
2015,GAB,Textiles & Apparel,345.502,Africa,Gabon
2015,GHA,Agricultural Products,239507.183,Africa,Ghana
2015,GHA,Art & Collectibles,2372.232,Africa,Ghana
2015,GHA,Base Metals,9728.614000000001,Africa,Ghana
2015,GHA,"Chemicals, Pharma & Plastics",3403.933,Africa,Ghana
2015,GHA,Energy & Minerals,8563.442,Africa,Ghana
2015,GHA,Handicrafts & Consumer Goods,47858.382,Africa,Ghana
2015,GHA,Machinery & Industrial Goods,3517.11,Africa,Ghana
2015,GHA,Textiles & Apparel,10167.012999999999,Africa,Ghana
2015,GIN,Agricultural Products,3215.442,Africa,Guinea
2015,GIN,Art & Collectibles,38.338,Africa,Guinea
2015,GIN,Base Metals,162.101,Africa,Guinea
2015,GIN,"Chemicals, Pharma & Plastics",471.305,Africa,Guinea
2015,GIN,Energy & Minerals,101864.95999999999,Africa,Guinea
2015,GIN,Handicrafts & Consumer Goods,1176.597,Africa,Guinea
2015,GIN,Machinery & Industrial Goods,3428.9269999999997,Africa,Guinea
2015,GIN,Textiles & Apparel,26.688000000000002,Africa,Guinea
2015,GMB,Agricultural Products,78.98,Africa,Gambia
2015,GMB,Art & Collectibles,14.25,Africa,Gambia
2015,GMB,Base Metals,97.559,Africa,Gambia
2015,GMB,"Chemicals, Pharma & Plastics",177.002,Africa,Gambia
2015,GMB,Handicrafts & Consumer Goods,208.404,Africa,Gambia
2015,GMB,Machinery & Industrial Goods,296.784,Africa,Gambia
2015,GMB,Textiles & Apparel,34.525,Africa,Gambia
2015,GNB,Art & Collectibles,3.522,Africa,Guinea-Bissau
2015,GNB,Base Metals,11.061,Africa,Guinea-Bissau
2015,GNB,Machinery & Industrial Goods,6.111,Africa,Guinea-Bissau
2015,GNQ,Agricultural Products,6.54,Africa,Equatorial Guinea
2015,GNQ,"Chemicals, Pharma & Plastics",90541.834,Africa,Equatorial Guinea
2015,GNQ,Energy & Minerals,79839.98300000001,Africa,Equatorial Guinea
2015,GNQ,Handicrafts & Consumer Goods,105.296,Africa,Equatorial Guinea
2015,GNQ,Machinery & Industrial Goods,131.671,Africa,Equatorial Guinea
2015,KEN,Agricultural Products,30407.403000000002,Africa,Kenya
2015,KEN,Art & Collectibles,1577.0349999999999,Africa,Kenya
2015,KEN,Base Metals,43713.119,Africa,Kenya
2015,KEN,"Chemicals, Pharma & Plastics",7820.861,Africa,Kenya
2015,KEN,Energy & Minerals,20887.315000000002,Africa,Kenya
2015,KEN,Handicrafts & Consumer Goods,8867.779,Africa,Kenya
2015,KEN,Machinery & Industrial Goods,56857.074,Africa,Kenya
2015,KEN,Textiles & Apparel,423072.545,Africa,Kenya
2015,LBR,Agricultural Products,521.163,Africa,Liberia
2015,LBR,Art & Collectibles,11.989999999999998,Africa,Liberia
2015,LBR,Base Metals,8.206,Africa,Liberia
2015,LBR,"Chemicals, Pharma & Plastics",43259.494,Africa,Liberia
2015,LBR,Energy & Minerals,15.498999999999999,Africa,Liberia
2015,LBR,Handicrafts & Consumer Goods,2741.9420000000005,Africa,Liberia
2015,LBR,Machinery & Industrial Goods,357.56899999999996,Africa,Liberia
2015,LBR,Textiles & Apparel,9.767,Africa,Liberia
2015,LBY,Art & Collectibles,33.455,Africa,Libya
2015,LBY,Base Metals,20.673,Africa,Libya
2015,LBY,"Chemicals, Pharma & Plastics",23902.269,Africa,Libya
2015,LBY,Energy & Minerals,141044.25199999998,Africa,Libya
2015,LBY,Handicrafts & Consumer Goods,11.382,Africa,Libya
2015,LBY,Machinery & Industrial Goods,3.025,Africa,Libya
2015,LBY,Textiles & Apparel,0.284,Africa,Libya
2015,LSO,"Chemicals, Pharma & Plastics",161.83700000000002,Africa,Lesotho
2015,LSO,Handicrafts & Consumer Goods,32711.607,Africa,Lesotho
2015,LSO,Machinery & Industrial Goods,566.452,Africa,Lesotho
2015,LSO,Textiles & Apparel,262878.015,Africa,Lesotho
2015,MAR,Agricultural Products,131164.571,Africa,Morocco
2015,MAR,Art & Collectibles,1784.9689999999998,Africa,Morocco
2015,MAR,Base Metals,65072.034,Africa,Morocco
2015,MAR,"Chemicals, Pharma & Plastics",304014.265,Africa,Morocco
2015,MAR,Energy & Minerals,190368.873,Africa,Morocco
2015,MAR,Handicrafts & Consumer Goods,20118.084,Africa,Morocco
2015,MAR,Machinery & Industrial Goods,235527.685,Africa,Morocco
2015,MAR,Textiles & Apparel,160807.315,Africa,Morocco
2015,MDG,Agricultural Products,5673.435,Africa,Madagascar
2015,MDG,Art & Collectibles,1050.774,Africa,Madagascar
2015,MDG,Base Metals,113723.84900000002,Africa,Madagascar
2015,MDG,"Chemicals, Pharma & Plastics",2824.145,Africa,Madagascar
2015,MDG,Energy & Minerals,1886.8,Africa,Madagascar
2015,MDG,Handicrafts & Consumer Goods,16672.885,Africa,Madagascar
2015,MDG,Machinery & Industrial Goods,115364.253,Africa,Madagascar
2015,MDG,Textiles & Apparel,55153.761,Africa,Madagascar
2015,MLI,Agricultural Products,958.529,Africa,Mali
2015,MLI,Art & Collectibles,829.3779999999999,Africa,Mali
2015,MLI,Base Metals,516.662,Africa,Mali
2015,MLI,"Chemicals, Pharma & Plastics",7.599,Africa,Mali
2015,MLI,Handicrafts & Consumer Goods,305.20099999999996,Africa,Mali
2015,MLI,Machinery & Industrial Goods,1062.266,Africa,Mali
2015,MLI,Textiles & Apparel,129.72500000000002,Africa,Mali
2015,MOZ,Agricultural Products,10226.780999999999,Africa,Mozambique
2015,MOZ,Art & Collectibles,38.696999999999996,Africa,Mozambique
2015,MOZ,Base Metals,23047.192000000003,Africa,Mozambique
2015,MOZ,"Chemicals, Pharma & Plastics",118.649,Africa,Mozambique
2015,MOZ,Energy & Minerals,46645.598999999995,Africa,Mozambique
2015,MOZ,Handicrafts & Consumer Goods,23034.07,Africa,Mozambique
2015,MOZ,Machinery & Industrial Goods,14576.975,Africa,Mozambique
2015,MOZ,Textiles & Apparel,79.873,Africa,Mozambique
2015,MRT,Agricultural Products,380.899,Africa,Mauritania
2015,MRT,"Chemicals, Pharma & Plastics",380.097,Africa,Mauritania
2015,MRT,Energy & Minerals,12.051,Africa,Mauritania
2015,MRT,Handicrafts & Consumer Goods,55.188,Africa,Mauritania
2015,MRT,Machinery & Industrial Goods,160.465,Africa,Mauritania
2015,MRT,Textiles & Apparel,14.899,Africa,Mauritania
2015,MUS,Agricultural Products,50830.892,Africa,Mauritius
2015,MUS,Art & Collectibles,82.081,Africa,Mauritius
2015,MUS,Base Metals,509.441,Africa,Mauritius
2015,MUS,"Chemicals, Pharma & Plastics",5300.689,Africa,Mauritius
2015,MUS,Handicrafts & Consumer Goods,96068.48,Africa,Mauritius
2015,MUS,Machinery & Industrial Goods,11722.818,Africa,Mauritius
2015,MUS,Textiles & Apparel,218761.37999999998,Africa,Mauritius
2015,MWI,Agricultural Products,36773.583,Africa,Malawi
2015,MWI,Art & Collectibles,0.755,Africa,Malawi
2015,MWI,Base Metals,11169.310000000001,Africa,Malawi
2015,MWI,"Chemicals, Pharma & Plastics",92.321,Africa,Malawi
2015,MWI,Energy & Minerals,218.231,Africa,Malawi
2015,MWI,Handicrafts & Consumer Goods,565.999,Africa,Malawi
2015,MWI,Machinery & Industrial Goods,12020.194,Africa,Malawi
2015,MWI,Textiles & Apparel,14797.37,Africa,Malawi
2015,NAM,Agricultural Products,170.347,Africa,Namibia
2015,NAM,Art & Collectibles,161.62,Africa,Namibia
2015,NAM,Base Metals,151.87199999999999,Africa,Namibia
2015,NAM,"Chemicals, Pharma & Plastics",389.905,Africa,Namibia
2015,NAM,Energy & Minerals,39730.024000000005,Africa,Namibia
2015,NAM,Handicrafts & Consumer Goods,41971.063,Africa,Namibia
2015,NAM,Machinery & Industrial Goods,3022.0679999999998,Africa,Namibia
2015,NAM,Textiles & Apparel,769.826,Africa,Namibia
2015,NER,Agricultural Products,371.313,Africa,Niger
2015,NER,Art & Collectibles,36.807,Africa,Niger
2015,NER,Base Metals,40.105,Africa,Niger
2015,NER,"Chemicals, Pharma & Plastics",56.758,Africa,Niger
2015,NER,Energy & Minerals,115026.131,Africa,Niger
2015,NER,Handicrafts & Consumer Goods,86.019,Africa,Niger
2015,NER,Machinery & Industrial Goods,26215.606,Africa,Niger
2015,NER,Textiles & Apparel,1596.814,Africa,Niger
2015,NGA,Agricultural Products,29524.440000000002,Africa,Nigeria
2015,NGA,Art & Collectibles,8701.974,Africa,Nigeria
2015,NGA,Base Metals,3470.844,Africa,Nigeria
2015,NGA,"Chemicals, Pharma & Plastics",15252.409,Africa,Nigeria
2015,NGA,Energy & Minerals,2068996.014,Africa,Nigeria
2015,NGA,Handicrafts & Consumer Goods,14373.625,Africa,Nigeria
2015,NGA,Machinery & Industrial Goods,652244.8690000001,Africa,Nigeria
2015,NGA,Textiles & Apparel,7006.1990000000005,Africa,Nigeria
2015,RWA,Agricultural Products,4298.412,Africa,Rwanda
2015,RWA,Art & Collectibles,287.153,Africa,Rwanda
2015,RWA,Base Metals,272.599,Africa,Rwanda
2015,RWA,"Chemicals, Pharma & Plastics",115.43499999999999,Africa,Rwanda
2015,RWA,Energy & Minerals,11170.094,Africa,Rwanda
2015,RWA,Handicrafts & Consumer Goods,1235.75,Africa,Rwanda
2015,RWA,Machinery & Industrial Goods,25319.413,Africa,Rwanda
2015,RWA,Textiles & Apparel,484.93,Africa,Rwanda
2015,SDN,Agricultural Products,10189.204,Africa,Sudan
2015,SDN,Machinery & Industrial Goods,63.665,Africa,Sudan
2015,SEN,Agricultural Products,1821.664,Africa,Senegal
2015,SEN,Art & Collectibles,272.58,Africa,Senegal
2015,SEN,Base Metals,582.248,Africa,Senegal
2015,SEN,"Chemicals, Pharma & Plastics",2475.707,Africa,Senegal
2015,SEN,Energy & Minerals,41200.727999999996,Africa,Senegal
2015,SEN,Handicrafts & Consumer Goods,1282.932,Africa,Senegal
2015,SEN,Machinery & Industrial Goods,2568.353,Africa,Senegal
2015,SEN,Textiles & Apparel,32140.813,Africa,Senegal
2015,SLE,Agricultural Products,761.558,Africa,Sierra Leone
2015,SLE,Art & Collectibles,103.37100000000001,Africa,Sierra Leone
2015,SLE,Base Metals,240.902,Africa,Sierra Leone
2015,SLE,"Chemicals, Pharma & Plastics",1214.738,Africa,Sierra Leone
2015,SLE,Energy & Minerals,27824.605,Africa,Sierra Leone
2015,SLE,Handicrafts & Consumer Goods,4999.165,Africa,Sierra Leone
2015,SLE,Machinery & Industrial Goods,4724.028,Africa,Sierra Leone
2015,SLE,Textiles & Apparel,173.809,Africa,Sierra Leone
2015,SOM,Agricultural Products,766.551,Africa,Somalia
2015,SOM,Art & Collectibles,8.002,Africa,Somalia
2015,SOM,Handicrafts & Consumer Goods,5.001,Africa,Somalia
2015,SOM,Machinery & Industrial Goods,33.363,Africa,Somalia
2015,SOM,Textiles & Apparel,6.38,Africa,Somalia
2015,SSD,Agricultural Products,3.014,Africa,South Sudan
2015,SSD,"Chemicals, Pharma & Plastics",14.176,Africa,South Sudan
2015,SSD,Machinery & Industrial Goods,38.552,Africa,South Sudan
2015,STP,Agricultural Products,68.64399999999999,Africa,Sao Tome and Principe
2015,STP,Base Metals,15.952,Africa,Sao Tome and Principe
2015,STP,Handicrafts & Consumer Goods,11.558,Africa,Sao Tome and Principe
2015,STP,Machinery & Industrial Goods,569.8530000000001,Africa,Sao Tome and Principe
2015,SWZ,Agricultural Products,15181.108,Africa,Eswatini
2015,SWZ,Art & Collectibles,224.949,Africa,Eswatini
2015,SWZ,Base Metals,274.407,Africa,Eswatini
2015,SWZ,"Chemicals, Pharma & Plastics",295.926,Africa,Eswatini
2015,SWZ,Energy & Minerals,0.004,Africa,Eswatini
2015,SWZ,Handicrafts & Consumer Goods,264.83,Africa,Eswatini
2015,SWZ,Machinery & Industrial Goods,2583.6020000000003,Africa,Eswatini
2015,SWZ,Textiles & Apparel,3300.4599999999996,Africa,Eswatini
2015,SYC,Agricultural Products,0.767,Africa,Seychelles
2015,SYC,Art & Collectibles,3.989,Africa,Seychelles
2015,SYC,Base Metals,303.374,Africa,Seychelles
2015,SYC,"Chemicals, Pharma & Plastics",608.585,Africa,Seychelles
2015,SYC,Energy & Minerals,12.912,Africa,Seychelles
2015,SYC,Handicrafts & Consumer Goods,1367.521,Africa,Seychelles
2015,SYC,Machinery & Industrial Goods,8378.649,Africa,Seychelles
2015,SYC,Textiles & Apparel,153.32500000000002,Africa,Seychelles
2015,TCD,Agricultural Products,11173.085000000001,Africa,Chad
2015,TCD,Art & Collectibles,13285.438,Africa,Chad
2015,TCD,Energy & Minerals,1335023.411,Africa,Chad
2015,TCD,Handicrafts & Consumer Goods,15.829,Africa,Chad
2015,TCD,Machinery & Industrial Goods,28.974,Africa,Chad
2015,TCD,Textiles & Apparel,0.891,Africa,Chad
2015,TGO,Agricultural Products,1204.303,Africa,Togo
2015,TGO,Art & Collectibles,287.991,Africa,Togo
2015,TGO,Base Metals,2283.8529999999996,Africa,Togo
2015,TGO,"Chemicals, Pharma & Plastics",1093.55,Africa,Togo
2015,TGO,Energy & Minerals,1228.971,Africa,Togo
2015,TGO,Handicrafts & Consumer Goods,409.72799999999995,Africa,Togo
2015,TGO,Machinery & Industrial Goods,274.26599999999996,Africa,Togo
2015,TGO,Textiles & Apparel,7998.578,Africa,Togo
2015,TUN,Agricultural Products,196052.892,Africa,Tunisia
2015,TUN,Art & Collectibles,442.73299999999995,Africa,Tunisia
2015,TUN,Base Metals,40695.322,Africa,Tunisia
2015,TUN,"Chemicals, Pharma & Plastics",3767.1809999999996,Africa,Tunisia
2015,TUN,Energy & Minerals,32809.72,Africa,Tunisia
2015,TUN,Handicrafts & Consumer Goods,27416.682,Africa,Tunisia
2015,TUN,Machinery & Industrial Goods,163925.437,Africa,Tunisia
2015,TUN,Textiles & Apparel,83688.544,Africa,Tunisia
2015,TZA,Agricultural Products,18178.449,Africa,Tanzania
2015,TZA,Art & Collectibles,553.104,Africa,Tanzania
2015,TZA,Base Metals,4281.73,Africa,Tanzania
2015,TZA,"Chemicals, Pharma & Plastics",1625.71,Africa,Tanzania
2015,TZA,Energy & Minerals,839.3879999999999,Africa,Tanzania
2015,TZA,Handicrafts & Consumer Goods,25481.052000000003,Africa,Tanzania
2015,TZA,Machinery & Industrial Goods,32672.731,Africa,Tanzania
2015,TZA,Textiles & Apparel,29183.331000000002,Africa,Tanzania
2015,UGA,Agricultural Products,1227.7759999999998,Africa,Uganda
2015,UGA,Art & Collectibles,74.349,Africa,Uganda
2015,UGA,Base Metals,874.8589999999999,Africa,Uganda
2015,UGA,"Chemicals, Pharma & Plastics",9188.224,Africa,Uganda
2015,UGA,Energy & Minerals,302.421,Africa,Uganda
2015,UGA,Handicrafts & Consumer Goods,678.602,Africa,Uganda
2015,UGA,Machinery & Industrial Goods,35479.192,Africa,Uganda
2015,UGA,Textiles & Apparel,1588.829,Africa,Uganda
2015,ZAF,Agricultural Products,141640.515,Africa,South Africa
2015,ZAF,Art & Collectibles,37344.156,Africa,South Africa
2015,ZAF,Base Metals,1122661.159,Africa,South Africa
2015,ZAF,"Chemicals, Pharma & Plastics",578578.88,Africa,South Africa
2015,ZAF,Energy & Minerals,716137.5,Africa,South Africa
2015,ZAF,Handicrafts & Consumer Goods,2265765.461,Africa,South Africa
2015,ZAF,Machinery & Industrial Goods,2224018.545,Africa,South Africa
2015,ZAF,Textiles & Apparel,40886.813,Africa,South Africa
2015,ZMB,Agricultural Products,379.44899999999996,Africa,Zambia
2015,ZMB,Art & Collectibles,60.769,Africa,Zambia
2015,ZMB,Base Metals,12044.704,Africa,Zambia
2015,ZMB,"Chemicals, Pharma & Plastics",36.678,Africa,Zambia
2015,ZMB,Energy & Minerals,44.003,Africa,Zambia
2015,ZMB,Handicrafts & Consumer Goods,35874.914,Africa,Zambia
