year,exporter_iso3_code,sector,value,region,country
2011,ZWE,Industrial Equipment & Technology,1851.356,Africa,Zimbabwe
2011,ZWE,Textile & Apparel Manufacturing,214.334,Africa,Zimbabwe
2012,AGO,Art & Collectibles,268.68899999999996,Africa,Angola
2012,AGO,Base Metals,22.22,Africa,Angola
2012,AGO,Chemical & Pharmaceutical,8656.308,Africa,Angola
2012,AGO,Consumer Goods & Crafts,86100.468,Africa,Angola
2012,AGO,Energy & Minerals,9890844.990999999,Africa,Angola
2012,AGO,Industrial Equipment & Technology,40.111000000000004,Africa,Angola
2012,AGO,Textile & Apparel Manufacturing,1.262,Africa,Angola
2012,BDI,Art & Collectibles,14.996,Africa,Burundi
2012,BDI,Base Metals,81.89,Africa,Burundi
2012,BDI,Chemical & Pharmaceutical,42.118,Africa,Burundi
2012,BDI,Consumer Goods & Crafts,15.055,Africa,Burundi
2012,BDI,Industrial Equipment & Technology,4959.576,Africa,Burundi
2012,BDI,Textile & Apparel Manufacturing,1.2650000000000001,Africa,Burundi
2012,BEN,Agricultural & Foods,348.87,Africa,Benin
2012,BEN,Art & Collectibles,1290.367,Africa,Benin
2012,BEN,Base Metals,2184.7929999999997,Africa,Benin
2012,BEN,Chemical & Pharmaceutical,33.388999999999996,Africa,Benin
2012,BEN,Consumer Goods & Crafts,430.683,Africa,Benin
2012,BEN,Industrial Equipment & Technology,159.105,Africa,Benin
2012,BEN,Textile & Apparel Manufacturing,21.281,Africa,Benin
2012,BFA,Agricultural & Foods,89.756,Africa,Burkina Faso
2012,BFA,Art & Collectibles,247.555,Africa,Burkina Faso
2012,BFA,Base Metals,1567.4789999999998,Africa,Burkina Faso
2012,BFA,Chemical & Pharmaceutical,110.53399999999999,Africa,Burkina Faso
2012,BFA,Consumer Goods & Crafts,246.222,Africa,Burkina Faso
2012,BFA,Energy & Minerals,75.182,Africa,Burkina Faso
2012,BFA,Industrial Equipment & Technology,29349.396999999997,Africa,Burkina Faso
2012,BFA,Textile & Apparel Manufacturing,89.22200000000001,Africa,Burkina Faso
2012,BWA,Agricultural & Foods,1.923,Africa,Botswana
2012,BWA,Art & Collectibles,308.23199999999997,Africa,Botswana
2012,BWA,Base Metals,118.469,Africa,Botswana
2012,BWA,Chemical & Pharmaceutical,107.443,Africa,Botswana
2012,BWA,Consumer Goods & Crafts,179029.219,Africa,Botswana
2012,BWA,Energy & Minerals,0.157,Africa,Botswana
2012,BWA,Industrial Equipment & Technology,8956.487,Africa,Botswana
2012,BWA,Textile & Apparel Manufacturing,21761.201,Africa,Botswana
2012,CAF,Agricultural & Foods,726.49,Africa,Central African Republic
2012,CAF,Base Metals,34.549,Africa,Central African Republic
2012,CAF,Consumer Goods & Crafts,2740.2529999999997,Africa,Central African Republic
2012,CAF,Industrial Equipment & Technology,723.5980000000001,Africa,Central African Republic
2012,CAF,Textile & Apparel Manufacturing,1.596,Africa,Central African Republic
2012,CIV,Agricultural & Foods,806652.207,Africa,Côte d'Ivoire
2012,CIV,Art & Collectibles,2637.2000000000003,Africa,Côte d'Ivoire
2012,CIV,Base Metals,14501.115,Africa,Côte d'Ivoire
2012,CIV,Chemical & Pharmaceutical,104614.443,Africa,Côte d'Ivoire
2012,CIV,Consumer Goods & Crafts,16140.636,Africa,Côte d'Ivoire
2012,CIV,Energy & Minerals,208016.601,Africa,Côte d'Ivoire
2012,CIV,Industrial Equipment & Technology,3727.14,Africa,Côte d'Ivoire
2012,CIV,Textile & Apparel Manufacturing,758.271,Africa,Côte d'Ivoire
2012,CMR,Agricultural & Foods,52941.898,Africa,Cameroon
2012,CMR,Art & Collectibles,207.28199999999998,Africa,Cameroon
2012,CMR,Base Metals,492.019,Africa,Cameroon
2012,CMR,Chemical & Pharmaceutical,30944.168,Africa,Cameroon
2012,CMR,Consumer Goods & Crafts,32054.708,Africa,Cameroon
2012,CMR,Energy & Minerals,181406.853,Africa,Cameroon
2012,CMR,Industrial Equipment & Technology,23728.323999999997,Africa,Cameroon
2012,CMR,Textile & Apparel Manufacturing,1325.68,Africa,Cameroon
2012,COD,Agricultural & Foods,3345.573,Africa,DR Congo
2012,COD,Art & Collectibles,2173.2490000000003,Africa,DR Congo
2012,COD,Base Metals,566.741,Africa,DR Congo
2012,COD,Chemical & Pharmaceutical,1308.969,Africa,DR Congo
2012,COD,Consumer Goods & Crafts,25681.993,Africa,DR Congo
2012,COD,Energy & Minerals,6457.509999999999,Africa,DR Congo
2012,COD,Industrial Equipment & Technology,2022.854,Africa,DR Congo
2012,COD,Textile & Apparel Manufacturing,22.51,Africa,DR Congo
2012,COG,Agricultural & Foods,6098.284000000001,Africa,Congo Republic
2012,COG,Art & Collectibles,11248.677000000001,Africa,Congo Republic
2012,COG,Base Metals,2258.725,Africa,Congo Republic
2012,COG,Chemical & Pharmaceutical,117.531,Africa,Congo Republic
2012,COG,Consumer Goods & Crafts,14632.37,Africa,Congo Republic
2012,COG,Energy & Minerals,1467194.1479999998,Africa,Congo Republic
2012,COG,Industrial Equipment & Technology,11660.366,Africa,Congo Republic
2012,COG,Textile & Apparel Manufacturing,1.297,Africa,Congo Republic
2012,COM,Art & Collectibles,10.45,Africa,Comoros
2012,COM,Chemical & Pharmaceutical,11.32,Africa,Comoros
2012,COM,Consumer Goods & Crafts,1.268,Africa,Comoros
2012,COM,Industrial Equipment & Technology,1946.454,Africa,Comoros
2012,COM,Textile & Apparel Manufacturing,20.299,Africa,Comoros
2012,CPV,Agricultural & Foods,781.588,Africa,Cabo Verde
2012,CPV,Base Metals,69.211,Africa,Cabo Verde
2012,CPV,Chemical & Pharmaceutical,7.387,Africa,Cabo Verde
2012,CPV,Consumer Goods & Crafts,120.158,Africa,Cabo Verde
2012,CPV,Industrial Equipment & Technology,3164.0339999999997,Africa,Cabo Verde
2012,CPV,Textile & Apparel Manufacturing,39.728,Africa,Cabo Verde
2012,DJI,Agricultural & Foods,190.73,Africa,Djibouti
2012,DJI,Art & Collectibles,14.437,Africa,Djibouti
2012,DJI,Base Metals,85.324,Africa,Djibouti
2012,DJI,Chemical & Pharmaceutical,11.613999999999999,Africa,Djibouti
2012,DJI,Consumer Goods & Crafts,1.681,Africa,Djibouti
2012,DJI,Industrial Equipment & Technology,1397.554,Africa,Djibouti
2012,DJI,Textile & Apparel Manufacturing,1.5719999999999998,Africa,Djibouti
2012,DZA,Agricultural & Foods,149.924,Africa,Algeria
2012,DZA,Art & Collectibles,99.315,Africa,Algeria
2012,DZA,Base Metals,4427.64,Africa,Algeria
2012,DZA,Chemical & Pharmaceutical,184.135,Africa,Algeria
2012,DZA,Consumer Goods & Crafts,579.638,Africa,Algeria
2012,DZA,Energy & Minerals,10446449.188,Africa,Algeria
2012,DZA,Industrial Equipment & Technology,4120.073,Africa,Algeria
2012,DZA,Textile & Apparel Manufacturing,8.47,Africa,Algeria
2012,EGY,Agricultural & Foods,59686.342,Africa,Egypt
2012,EGY,Art & Collectibles,20260.639,Africa,Egypt
2012,EGY,Base Metals,42821.189,Africa,Egypt
2012,EGY,Chemical & Pharmaceutical,340770.958,Africa,Egypt
2012,EGY,Consumer Goods & Crafts,77635.023,Africa,Egypt
2012,EGY,Energy & Minerals,713740.6,Africa,Egypt
2012,EGY,Industrial Equipment & Technology,30027.735,Africa,Egypt
2012,EGY,Textile & Apparel Manufacturing,1216405.61,Africa,Egypt
2012,ERI,Agricultural & Foods,135.807,Africa,Eritrea
2012,ERI,Chemical & Pharmaceutical,0.632,Africa,Eritrea
2012,ERI,Consumer Goods & Crafts,49.976,Africa,Eritrea
2012,ERI,Industrial Equipment & Technology,37.888999999999996,Africa,Eritrea
2012,ETH,Agricultural & Foods,24982.254999999997,Africa,Ethiopia
2012,ETH,Art & Collectibles,164.927,Africa,Ethiopia
2012,ETH,Base Metals,209.17899999999997,Africa,Ethiopia
2012,ETH,Chemical & Pharmaceutical,212.51,Africa,Ethiopia
2012,ETH,Consumer Goods & Crafts,4485.153,Africa,Ethiopia
2012,ETH,Energy & Minerals,4639.567,Africa,Ethiopia
2012,ETH,Industrial Equipment & Technology,81901.82299999999,Africa,Ethiopia
2012,ETH,Textile & Apparel Manufacturing,25078.024999999998,Africa,Ethiopia
2012,GAB,Agricultural & Foods,34.695,Africa,Gabon
2012,GAB,Art & Collectibles,4739.208,Africa,Gabon
2012,GAB,Base Metals,3760.9370000000004,Africa,Gabon
2012,GAB,Chemical & Pharmaceutical,695.544,Africa,Gabon
2012,GAB,Consumer Goods & Crafts,9024.043,Africa,Gabon
2012,GAB,Energy & Minerals,1902683.856,Africa,Gabon
2012,GAB,Industrial Equipment & Technology,106952.243,Africa,Gabon
2012,GAB,Textile & Apparel Manufacturing,43.095,Africa,Gabon
2012,GHA,Agricultural & Foods,186114.569,Africa,Ghana
2012,GHA,Art & Collectibles,488.739,Africa,Ghana
2012,GHA,Base Metals,8303.435,Africa,Ghana
2012,GHA,Chemical & Pharmaceutical,27305.604000000003,Africa,Ghana
2012,GHA,Consumer Goods & Crafts,38188.026,Africa,Ghana
2012,GHA,Energy & Minerals,144205.138,Africa,Ghana
2012,GHA,Industrial Equipment & Technology,8611.407,Africa,Ghana
2012,GHA,Textile & Apparel Manufacturing,3792.591,Africa,Ghana
2012,GIN,Agricultural & Foods,605.532,Africa,Guinea
2012,GIN,Art & Collectibles,26.071,Africa,Guinea
2012,GIN,Base Metals,38.8,Africa,Guinea
2012,GIN,Chemical & Pharmaceutical,97.667,Africa,Guinea
2012,GIN,Consumer Goods & Crafts,3966.318,Africa,Guinea
2012,GIN,Energy & Minerals,134665.713,Africa,Guinea
2012,GIN,Industrial Equipment & Technology,1133.525,Africa,Guinea
2012,GIN,Textile & Apparel Manufacturing,42.889,Africa,Guinea
2012,GMB,Agricultural & Foods,58.168,Africa,Gambia
2012,GMB,Art & Collectibles,12.763,Africa,Gambia
2012,GMB,Base Metals,47.129,Africa,Gambia
2012,GMB,Chemical & Pharmaceutical,16.003,Africa,Gambia
2012,GMB,Consumer Goods & Crafts,13.165000000000001,Africa,Gambia
2012,GMB,Energy & Minerals,0.313,Africa,Gambia
2012,GMB,Industrial Equipment & Technology,213.474,Africa,Gambia
2012,GMB,Textile & Apparel Manufacturing,40.972,Africa,Gambia
2012,GNB,Art & Collectibles,10.107,Africa,Guinea-Bissau
2012,GNB,Industrial Equipment & Technology,57.719,Africa,Guinea-Bissau
2012,GNQ,Agricultural & Foods,21.278,Africa,Equatorial Guinea
2012,GNQ,Base Metals,425.44399999999996,Africa,Equatorial Guinea
2012,GNQ,Chemical & Pharmaceutical,111101.172,Africa,Equatorial Guinea
2012,GNQ,Consumer Goods & Crafts,189.003,Africa,Equatorial Guinea
2012,GNQ,Energy & Minerals,1626274.789,Africa,Equatorial Guinea
2012,GNQ,Industrial Equipment & Technology,560.154,Africa,Equatorial Guinea
2012,GNQ,Textile & Apparel Manufacturing,5.25,Africa,Equatorial Guinea
2012,KEN,Agricultural & Foods,15140.672999999999,Africa,Kenya
2012,KEN,Art & Collectibles,650.278,Africa,Kenya
2012,KEN,Base Metals,33940.229,Africa,Kenya
2012,KEN,Chemical & Pharmaceutical,3711.877,Africa,Kenya
2012,KEN,Consumer Goods & Crafts,7262.499,Africa,Kenya
2012,KEN,Energy & Minerals,65.08500000000001,Africa,Kenya
2012,KEN,Industrial Equipment & Technology,60746.844000000005,Africa,Kenya
2012,KEN,Textile & Apparel Manufacturing,268980.64999999997,Africa,Kenya
2012,LBR,Agricultural & Foods,474.514,Africa,Liberia
2012,LBR,Art & Collectibles,43.491,Africa,Liberia
2012,LBR,Chemical & Pharmaceutical,144892.96300000002,Africa,Liberia
2012,LBR,Consumer Goods & Crafts,446.444,Africa,Liberia
2012,LBR,Energy & Minerals,19.696,Africa,Liberia
2012,LBR,Industrial Equipment & Technology,134.971,Africa,Liberia
2012,LBR,Textile & Apparel Manufacturing,100.751,Africa,Liberia
2012,LBY,Art & Collectibles,25.721,Africa,Libya
2012,LBY,Energy & Minerals,2552741.062,Africa,Libya
2012,LBY,Textile & Apparel Manufacturing,6.147,Africa,Libya
2012,LSO,Agricultural & Foods,10.611,Africa,Lesotho
2012,LSO,Chemical & Pharmaceutical,82.58,Africa,Lesotho
2012,LSO,Consumer Goods & Crafts,9384.414,Africa,Lesotho
2012,LSO,Industrial Equipment & Technology,151.086,Africa,Lesotho
2012,LSO,Textile & Apparel Manufacturing,305816.449,Africa,Lesotho
2012,MAR,Agricultural & Foods,122476.727,Africa,Morocco
2012,MAR,Art & Collectibles,2117.207,Africa,Morocco
2012,MAR,Base Metals,33591.008,Africa,Morocco
2012,MAR,Chemical & Pharmaceutical,200646.193,Africa,Morocco
2012,MAR,Consumer Goods & Crafts,41633.803,Africa,Morocco
2012,MAR,Energy & Minerals,340277.126,Africa,Morocco
2012,MAR,Industrial Equipment & Technology,227917.04499999998,Africa,Morocco
2012,MAR,Textile & Apparel Manufacturing,121261.998,Africa,Morocco
2012,MDG,Agricultural & Foods,4790.915,Africa,Madagascar
2012,MDG,Art & Collectibles,402.969,Africa,Madagascar
2012,MDG,Base Metals,13200.792000000001,Africa,Madagascar
2012,MDG,Chemical & Pharmaceutical,3200.1240000000003,Africa,Madagascar
2012,MDG,Consumer Goods & Crafts,7581.2390000000005,Africa,Madagascar
2012,MDG,Energy & Minerals,1893.754,Africa,Madagascar
2012,MDG,Industrial Equipment & Technology,38249.832,Africa,Madagascar
2012,MDG,Textile & Apparel Manufacturing,43209.019,Africa,Madagascar
2012,MLI,Agricultural & Foods,593.23,Africa,Mali
2012,MLI,Art & Collectibles,1509.742,Africa,Mali
2012,MLI,Base Metals,107.71900000000001,Africa,Mali
2012,MLI,Chemical & Pharmaceutical,109.025,Africa,Mali
2012,MLI,Consumer Goods & Crafts,463.017,Africa,Mali
2012,MLI,Energy & Minerals,24.739,Africa,Mali
2012,MLI,Industrial Equipment & Technology,7779.017,Africa,Mali
2012,MLI,Textile & Apparel Manufacturing,105.922,Africa,Mali
2012,MOZ,Agricultural & Foods,1539.3229999999999,Africa,Mozambique
2012,MOZ,Art & Collectibles,13.525,Africa,Mozambique
2012,MOZ,Base Metals,14050.2,Africa,Mozambique
2012,MOZ,Chemical & Pharmaceutical,205.061,Africa,Mozambique
2012,MOZ,Consumer Goods & Crafts,5843.76,Africa,Mozambique
2012,MOZ,Energy & Minerals,24477.349,Africa,Mozambique
2012,MOZ,Industrial Equipment & Technology,3576.278,Africa,Mozambique
2012,MOZ,Textile & Apparel Manufacturing,876.438,Africa,Mozambique
2012,MRT,Art & Collectibles,7.989,Africa,Mauritania
2012,MRT,Chemical & Pharmaceutical,288.868,Africa,Mauritania
2012,MRT,Consumer Goods & Crafts,301.579,Africa,Mauritania
2012,MRT,Energy & Minerals,0.155,Africa,Mauritania
2012,MRT,Industrial Equipment & Technology,97.15,Africa,Mauritania
2012,MRT,Textile & Apparel Manufacturing,9.727,Africa,Mauritania
2012,MUS,Agricultural & Foods,51906.474,Africa,Mauritius
2012,MUS,Art & Collectibles,11.379999999999999,Africa,Mauritius
2012,MUS,Base Metals,86.55,Africa,Mauritius
2012,MUS,Chemical & Pharmaceutical,2192.705,Africa,Mauritius
2012,MUS,Consumer Goods & Crafts,33782.061,Africa,Mauritius
2012,MUS,Energy & Minerals,19.288999999999998,Africa,Mauritius
2012,MUS,Industrial Equipment & Technology,10866.971,Africa,Mauritius
2012,MUS,Textile & Apparel Manufacturing,168005.624,Africa,Mauritius
2012,MWI,Agricultural & Foods,48957.671,Africa,Malawi
2012,MWI,Art & Collectibles,5.917999999999999,Africa,Malawi
2012,MWI,Base Metals,5011.661999999999,Africa,Malawi
2012,MWI,Chemical & Pharmaceutical,71.87400000000001,Africa,Malawi
2012,MWI,Consumer Goods & Crafts,95.10000000000001,Africa,Malawi
2012,MWI,Energy & Minerals,45.12,Africa,Malawi
2012,MWI,Industrial Equipment & Technology,7124.291,Africa,Malawi
2012,MWI,Textile & Apparel Manufacturing,11235.328000000001,Africa,Malawi
2012,NAM,Agricultural & Foods,65.92399999999999,Africa,Namibia
2012,NAM,Art & Collectibles,1444.675,Africa,Namibia
2012,NAM,Base Metals,1219.241,Africa,Namibia
2012,NAM,Chemical & Pharmaceutical,7203.8150000000005,Africa,Namibia
2012,NAM,Consumer Goods & Crafts,118697.391,Africa,Namibia
2012,NAM,Energy & Minerals,102468.399,Africa,Namibia
2012,NAM,Industrial Equipment & Technology,1992.337,Africa,Namibia
2012,NAM,Textile & Apparel Manufacturing,452.51099999999997,Africa,Namibia
2012,NER,Agricultural & Foods,136.193,Africa,Niger
2012,NER,Art & Collectibles,152.887,Africa,Niger
2012,NER,Base Metals,167.228,Africa,Niger
2012,NER,Chemical & Pharmaceutical,88.889,Africa,Niger
2012,NER,Consumer Goods & Crafts,3361.981,Africa,Niger
2012,NER,Energy & Minerals,76526.159,Africa,Niger
2012,NER,Industrial Equipment & Technology,4424.2,Africa,Niger
2012,NER,Textile & Apparel Manufacturing,11603.492999999999,Africa,Niger
2012,NGA,Agricultural & Foods,164240.951,Africa,Nigeria
2012,NGA,Art & Collectibles,7439.828,Africa,Nigeria
2012,NGA,Base Metals,25108.196,Africa,Nigeria
2012,NGA,Chemical & Pharmaceutical,506245.04399999994,Africa,Nigeria
2012,NGA,Consumer Goods & Crafts,22702.358,Africa,Nigeria
2012,NGA,Energy & Minerals,22460931.132000003,Africa,Nigeria
2012,NGA,Industrial Equipment & Technology,165839.23500000002,Africa,Nigeria
2012,NGA,Textile & Apparel Manufacturing,44449.797,Africa,Nigeria
2012,RWA,Agricultural & Foods,8544.032,Africa,Rwanda
2012,RWA,Art & Collectibles,157.129,Africa,Rwanda
2012,RWA,Base Metals,600.663,Africa,Rwanda
2012,RWA,Consumer Goods & Crafts,2516.439,Africa,Rwanda
2012,RWA,Energy & Minerals,3969.835,Africa,Rwanda
2012,RWA,Industrial Equipment & Technology,23480.811,Africa,Rwanda
2012,RWA,Textile & Apparel Manufacturing,99.295,Africa,Rwanda
2012,SDN,Agricultural & Foods,7237.631,Africa,Sudan
2012,SDN,Chemical & Pharmaceutical,5.604,Africa,Sudan
2012,SDN,Consumer Goods & Crafts,14.81,Africa,Sudan
2012,SEN,Agricultural & Foods,664.991,Africa,Senegal
2012,SEN,Art & Collectibles,222.722,Africa,Senegal
2012,SEN,Base Metals,176.096,Africa,Senegal
2012,SEN,Chemical & Pharmaceutical,2141.114,Africa,Senegal
2012,SEN,Consumer Goods & Crafts,1043.993,Africa,Senegal
2012,SEN,Energy & Minerals,5675.701,Africa,Senegal
2012,SEN,Industrial Equipment & Technology,3441.604,Africa,Senegal
2012,SEN,Textile & Apparel Manufacturing,6768.633,Africa,Senegal
2012,SLE,Agricultural & Foods,287.714,Africa,Sierra Leone
2012,SLE,Art & Collectibles,2289.59,Africa,Sierra Leone
2012,SLE,Base Metals,96.967,Africa,Sierra Leone
2012,SLE,Chemical & Pharmaceutical,707.333,Africa,Sierra Leone
2012,SLE,Consumer Goods & Crafts,4128.621,Africa,Sierra Leone
2012,SLE,Energy & Minerals,6043.358,Africa,Sierra Leone
2012,SLE,Industrial Equipment & Technology,4001.907,Africa,Sierra Leone
2012,SLE,Textile & Apparel Manufacturing,226.612,Africa,Sierra Leone
2012,SOM,Agricultural & Foods,157.958,Africa,Somalia
2012,SOM,Art & Collectibles,56.475,Africa,Somalia
2012,SOM,Consumer Goods & Crafts,3.638,Africa,Somalia
2012,SOM,Textile & Apparel Manufacturing,0.489,Africa,Somalia
2012,SSD,Textile & Apparel Manufacturing,0.342,Africa,South Sudan
2012,STP,Agricultural & Foods,69.81700000000001,Africa,Sao Tome and Principe
2012,STP,Art & Collectibles,5.628,Africa,Sao Tome and Principe
2012,STP,Base Metals,38.564,Africa,Sao Tome and Principe
2012,STP,Consumer Goods & Crafts,262.763,Africa,Sao Tome and Principe
2012,STP,Industrial Equipment & Technology,227.38899999999998,Africa,Sao Tome and Principe
2012,STP,Textile & Apparel Manufacturing,0.318,Africa,Sao Tome and Principe
2012,SWZ,Agricultural & Foods,5056.881,Africa,Eswatini
2012,SWZ,Art & Collectibles,10.628,Africa,Eswatini
2012,SWZ,Base Metals,332.023,Africa,Eswatini
2012,SWZ,Chemical & Pharmaceutical,584.74,Africa,Eswatini
2012,SWZ,Consumer Goods & Crafts,400.406,Africa,Eswatini
2012,SWZ,Industrial Equipment & Technology,1690.2749999999999,Africa,Eswatini
2012,SWZ,Textile & Apparel Manufacturing,84752.719,Africa,Eswatini
2012,SYC,Base Metals,92.259,Africa,Seychelles
2012,SYC,Chemical & Pharmaceutical,1830.9360000000001,Africa,Seychelles
2012,SYC,Consumer Goods & Crafts,85.479,Africa,Seychelles
2012,SYC,Energy & Minerals,2.633,Africa,Seychelles
2012,SYC,Industrial Equipment & Technology,20679.936999999998,Africa,Seychelles
2012,SYC,Textile & Apparel Manufacturing,1.255,Africa,Seychelles
2012,TCD,Agricultural & Foods,9583.707,Africa,Chad
2012,TCD,Art & Collectibles,200.15,Africa,Chad
2012,TCD,Chemical & Pharmaceutical,2.693,Africa,Chad
2012,TCD,Consumer Goods & Crafts,3.192,Africa,Chad
2012,TCD,Energy & Minerals,2704552.146,Africa,Chad
2012,TCD,Industrial Equipment & Technology,4.548,Africa,Chad
2012,TCD,Textile & Apparel Manufacturing,0.724,Africa,Chad
2012,TGO,Agricultural & Foods,1246.523,Africa,Togo
2012,TGO,Art & Collectibles,83.997,Africa,Togo
2012,TGO,Base Metals,1644.529,Africa,Togo
2012,TGO,Chemical & Pharmaceutical,1203.965,Africa,Togo
2012,TGO,Consumer Goods & Crafts,353.236,Africa,Togo
2012,TGO,Energy & Minerals,47171.109,Africa,Togo
2012,TGO,Industrial Equipment & Technology,73.048,Africa,Togo
2012,TGO,Textile & Apparel Manufacturing,1854.562,Africa,Togo
2012,TUN,Agricultural & Foods,113913.48400000001,Africa,Tunisia
2012,TUN,Art & Collectibles,462.642,Africa,Tunisia
2012,TUN,Base Metals,27675.611,Africa,Tunisia
2012,TUN,Chemical & Pharmaceutical,5730.464,Africa,Tunisia
2012,TUN,Consumer Goods & Crafts,37035.248,Africa,Tunisia
2012,TUN,Energy & Minerals,338634.12799999997,Africa,Tunisia
2012,TUN,Industrial Equipment & Technology,137861.088,Africa,Tunisia
2012,TUN,Textile & Apparel Manufacturing,103671.963,Africa,Tunisia
2012,TZA,Agricultural & Foods,16126.774,Africa,Tanzania
2012,TZA,Art & Collectibles,569.826,Africa,Tanzania
2012,TZA,Base Metals,4607.941,Africa,Tanzania
2012,TZA,Chemical & Pharmaceutical,2398.3289999999997,Africa,Tanzania
2012,TZA,Consumer Goods & Crafts,59254.845,Africa,Tanzania
2012,TZA,Energy & Minerals,2750.986,Africa,Tanzania
2012,TZA,Industrial Equipment & Technology,35965.424,Africa,Tanzania
2012,TZA,Textile & Apparel Manufacturing,9047.766,Africa,Tanzania
2012,UGA,Agricultural & Foods,992.2860000000001,Africa,Uganda
2012,UGA,Art & Collectibles,25.42,Africa,Uganda
2012,UGA,Base Metals,581.2610000000001,Africa,Uganda
2012,UGA,Chemical & Pharmaceutical,2198.6929999999998,Africa,Uganda
2012,UGA,Consumer Goods & Crafts,1766.535,Africa,Uganda
2012,UGA,Energy & Minerals,824.896,Africa,Uganda
2012,UGA,Industrial Equipment & Technology,28855.795000000002,Africa,Uganda
2012,UGA,Textile & Apparel Manufacturing,1593.818,Africa,Uganda
2012,ZAF,Agricultural & Foods,176056.785,Africa,South Africa
2012,ZAF,Art & Collectibles,19676.072,Africa,South Africa
2012,ZAF,Base Metals,1455962.948,Africa,South Africa
2012,ZAF,Chemical & Pharmaceutical,647910.149,Africa,South Africa
2012,ZAF,Consumer Goods & Crafts,2566941.407,Africa,South Africa
2012,ZAF,Energy & Minerals,1121983.044,Africa,South Africa
2012,ZAF,Industrial Equipment & Technology,2843537.589,Africa,South Africa
2012,ZAF,Textile & Apparel Manufacturing,46111.655999999995,Africa,South Africa
2012,ZMB,Agricultural & Foods,645.233,Africa,Zambia
2012,ZMB,Art & Collectibles,179.60700000000003,Africa,Zambia
2012,ZMB,Base Metals,31452.676,Africa,Zambia
2012,ZMB,Chemical & Pharmaceutical,58.139,Africa,Zambia
2012,ZMB,Consumer Goods & Crafts,29338.386,Africa,Zambia
2012,ZMB,Energy & Minerals,333.761,Africa,Zambia
2012,ZMB,Industrial Equipment & Technology,4372.2519999999995,Africa,Zambia
2012,ZMB,Textile & Apparel Manufacturing,83.184,Africa,Zambia
2012,ZWE,Agricultural & Foods,2816.609,Africa,Zimbabwe
2012,ZWE,Art & Collectibles,369.94,Africa,Zimbabwe
2012,ZWE,Base Metals,43550.611,Africa,Zimbabwe
2012,ZWE,Chemical & Pharmaceutical,47.758,Africa,Zimbabwe
2012,ZWE,Consumer Goods & Crafts,2312.114,Africa,Zimbabwe
2012,ZWE,Energy & Minerals,501.9069999999999,Africa,Zimbabwe
2012,ZWE,Industrial Equipment & Technology,3754.2659999999996,Africa,Zimbabwe
2012,ZWE,Textile & Apparel Manufacturing,283.90000000000003,Africa,Zimbabwe
2013,AGO,Art & Collectibles,3.819,Africa,Angola
2013,AGO,Chemical & Pharmaceutical,137.417,Africa,Angola
2013,AGO,Consumer Goods & Crafts,18596.855,Africa,Angola
2013,AGO,Energy & Minerals,8972319.882000001,Africa,Angola
2013,AGO,Industrial Equipment & Technology,4.5,Africa,Angola
2013,BDI,Base Metals,10.698,Africa,Burundi
2013,BDI,Chemical & Pharmaceutical,14.441,Africa,Burundi
2013,BDI,Consumer Goods & Crafts,2.113,Africa,Burundi
2013,BDI,Industrial Equipment & Technology,4809.7,Africa,Burundi
2013,BDI,Textile & Apparel Manufacturing,1.002,Africa,Burundi
2013,BEN,Agricultural & Foods,306.962,Africa,Benin
2013,BEN,Art & Collectibles,127.364,Africa,Benin
2013,BEN,Base Metals,5417.491,Africa,Benin
2013,BEN,Chemical & Pharmaceutical,35.164,Africa,Benin
2013,BEN,Consumer Goods & Crafts,203.385,Africa,Benin
2013,BEN,Industrial Equipment & Technology,340.283,Africa,Benin
2013,BEN,Textile & Apparel Manufacturing,7.109,Africa,Benin
2013,BFA,Agricultural & Foods,421.357,Africa,Burkina Faso
2013,BFA,Art & Collectibles,486.261,Africa,Burkina Faso
2013,BFA,Base Metals,2792.799,Africa,Burkina Faso
2013,BFA,Chemical & Pharmaceutical,172.86,Africa,Burkina Faso
2013,BFA,Consumer Goods & Crafts,299.03999999999996,Africa,Burkina Faso
2013,BFA,Energy & Minerals,394.01599999999996,Africa,Burkina Faso
2013,BFA,Industrial Equipment & Technology,1514.876,Africa,Burkina Faso
2013,BFA,Textile & Apparel Manufacturing,267.925,Africa,Burkina Faso
2013,BWA,Art & Collectibles,1478.816,Africa,Botswana
2013,BWA,Base Metals,15.435,Africa,Botswana
2013,BWA,Chemical & Pharmaceutical,35.89300000000001,Africa,Botswana
2013,BWA,Consumer Goods & Crafts,227511.905,Africa,Botswana
2013,BWA,Energy & Minerals,70.37799999999999,Africa,Botswana
2013,BWA,Industrial Equipment & Technology,1912.757,Africa,Botswana
2013,BWA,Textile & Apparel Manufacturing,12346.282000000001,Africa,Botswana
2013,CAF,Agricultural & Foods,272.604,Africa,Central African Republic
2013,CAF,Consumer Goods & Crafts,2491.786,Africa,Central African Republic
2013,CAF,Industrial Equipment & Technology,87.844,Africa,Central African Republic
2013,CAF,Textile & Apparel Manufacturing,1.675,Africa,Central African Republic
2013,CIV,Agricultural & Foods,896734.9369999999,Africa,Côte d'Ivoire
2013,CIV,Art & Collectibles,6479.045,Africa,Côte d'Ivoire
2013,CIV,Base Metals,19916.998000000003,Africa,Côte d'Ivoire
2013,CIV,Chemical & Pharmaceutical,109124.394,Africa,Côte d'Ivoire
